calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
19.63,4.73,225.57,2.15,0.0,0.0,0.0,5.34,16.3,72.77
0.56,0.0,0.0,0.0,2591.938149749872,0.2156162375802075,-19.401938165917063,0.0,3.19,64.19
1.34,0.0,0.0,0.0,3894.3468313760086,0.21518067045233885,-20.081283066409163,0.0,8.05,24.87
1.57,0.0,0.0,0.0,1109.3981359717934,0.1749623197508957,0.4142605551519613,0.0,2.01,21.03
0.59,0.0,0.0,0.0,8392.600939266877,0.2201376262303761,-18.79565371523356,0.0,2.08,19.35
0.62,0.0,0.0,0.0,3537.659294635293,0.21786202163914856,-19.53130402302541,0.0,1.89,18.9
0.91,0.0,0.0,0.0,3074.8575806014014,0.2243363206287856,-21.758598253529687,0.0,2.05,18.8
0.98,0.0,0.0,0.0,2013.727424677684,0.17379584880730947,0.4130811916575364,0.0,2.02,20.99
2.24,0.0,0.0,0.0,2883.3051707165864,0.22037610283838163,-18.481693607126847,0.0,7.52,24.17
1.45,0.0,0.0,0.0,2955.126098485439,0.22441528073734973,-20.302534300609462,0.0,3.47,60.53
1.44,0.0,0.0,0.0,3153.7977740705455,0.21606659349731508,-20.676365235043857,0.0,3.31,61.35
0.43,0.0,0.0,0.0,511.0217339024945,0.17465123938750826,0.4236002295616055,0.0,2.11,19.78
0.42,0.0,0.0,0.0,2941.315207496498,0.2208882010461828,-18.71258901064935,0.0,3.05,55.44
0.72,0.0,0.0,0.0,3876.4086518669023,0.22842124279879145,-20.28580372509257,0.0,1.89,18.64
5.35,0.0,0.0,0.0,3437.699902653535,0.2235580150057082,-21.048386622610387,0.0,11.85,27.77
2.21,0.0,0.0,0.0,566.0272206579145,0.17563276636694616,0.4045301053901736,0.0,2.04,18.95
0.71,0.0,0.0,0.0,3943.012230243334,0.2137593847459613,-17.903639954780814,0.0,2.01,18.6
