calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
12.59,4.48,162.61,3.45,0.0,0.0,0.0,2.98,14.23,50.14
0.58,0.0,0.0,0.0,4092.654244911851,0.36255003699090016,-33.9957893146171,0.0,1.3,28.48
0.99,0.0,0.0,0.0,2646.612355546753,0.27102209591333326,-0.4143367363401633,0.0,1.29,17.71
0.59,0.0,0.0,0.0,4099.711734944204,0.3579788569630827,-30.54421708984112,0.0,1.32,44.61
0.59,0.0,0.0,0.0,3010.675788661369,0.36369921713361414,-34.04647360027489,0.0,1.33,27.18
0.68,0.0,0.0,0.0,4376.401990247549,0.27656014397055456,-0.4451324674928821,0.0,1.46,23.06
0.6,0.0,0.0,0.0,3582.7256463008803,0.36996141123128506,-31.68185448929853,0.0,2.49,34.74
1.02,0.0,0.0,0.0,11900.004278239974,0.363230815343738,-32.686714771957774,0.0,2.7,34.13
0.6,0.0,0.0,0.0,766.7716631798506,0.26940644116114115,-0.44223894053459545,0.0,1.23,30.22
0.44,0.0,0.0,0.0,3609.949584675803,0.35515622475743946,-30.520409271253083,0.0,1.28,30.69
0.41,0.0,0.0,0.0,3585.7947493993365,0.35731252502541544,-33.36611013788827,0.0,1.44,18.22
1.04,0.0,0.0,0.0,842.2114785333124,0.2735486228936203,-0.4053649873764454,0.0,1.39,28.57
0.43,0.0,0.0,0.0,3278.050647419443,0.35401219181240806,-29.81697499244311,0.0,10.85,24.86
2.54,0.0,0.0,0.0,3233.5799115477867,0.3640006301234116,-33.69494709759915,0.0,1.44,28.59
0.43,0.0,0.0,0.0,1559.6112760588203,0.2781689040523406,-0.4185919427413043,0.0,1.21,29.24
0.82,0.0,0.0,0.0,3253.733322295254,0.3626047993862303,-31.22446788741825,0.0,1.37,19.56
2.05,0.0,0.0,0.0,3388.492207160979,0.35217592093487116,-33.01141643271863,0.0,1.28,28.92
