CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
ed95c7caa654,musing_feynman,101.07%,154.3MiB/1.907GiB,7.90%,323kB/17kB,2,0B/0B,0,09:16:07
246c49c591d3,compassionate_hugle,0.00%,158.4MiB/1.907GiB,8.11%,1.79MB/50.1kB,3,0B/0B,0,09:16:07
e28f7e295c3e,priceless_villani,0.00%,155.6MiB/1.907GiB,7.96%,1.79MB/48.1kB,4,0B/0B,0,09:16:07
ddd4182c40bf,optimistic_jepsen,0.00%,156.3MiB/1.907GiB,8.00%,1.78MB/37.6kB,5,0B/0B,0,09:16:07
d303e21f1f07,pensive_heisenberg,94.78%,188.9MiB/1.907GiB,9.67%,5.45MB/88kB,6,0B/0B,0,09:16:07
cd0b01157dc8,confident_lamarr,99.30%,195.1MiB/1.907GiB,9.99%,5.46MB/70.5kB,7,0B/0B,0,09:16:07
b66042161a49,loving_leavitt,0.00%,198.5MiB/1.907GiB,10.16%,7.34MB/104kB,8,0B/0B,0,09:16:07
440f41e6bccf,loving_jackson,5.48%,194.8MiB/1.907GiB,9.97%,7.33MB/131kB,9,0B/0B,0,09:16:07
ed95c7caa654,musing_feynman,101.01%,215MiB/1.907GiB,11.01%,7.33MB/111kB,2,0B/1.06MB,0,09:17:23
246c49c591d3,compassionate_hugle,98.23%,222.2MiB/1.907GiB,11.38%,7.33MB/105kB,3,0B/1.08MB,0,09:17:23
e28f7e295c3e,priceless_villani,99.85%,220.6MiB/1.907GiB,11.29%,7.36MB/142kB,4,0B/1.67MB,0,09:17:23
ddd4182c40bf,optimistic_jepsen,100.95%,224.9MiB/1.907GiB,11.52%,7.33MB/101kB,5,0B/1.79MB,0,09:17:23
d303e21f1f07,pensive_heisenberg,11.22%,287.2MiB/1.907GiB,14.70%,7.36MB/153kB,6,0B/1.11MB,0,09:17:23
cd0b01157dc8,confident_lamarr,0.00%,325.9MiB/1.907GiB,16.69%,7.36MB/1.3MB,7,0B/2.17MB,0,09:17:23
b66042161a49,loving_leavitt,0.00%,322.2MiB/1.907GiB,16.50%,7.38MB/1.3MB,8,0B/2.17MB,0,09:17:23
440f41e6bccf,loving_jackson,0.00%,312.4MiB/1.907GiB,16.00%,7.38MB/1.33MB,9,0B/1.38MB,0,09:17:23
