calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
5.94,4.59,108.43,1.05,0.0,0.0,0.0,3.26,6.49,63.03
1.34,0.0,0.0,0.0,3400.772350831417,0.22574274668646296,-20.68602416510851,0.0,1.41,19.61
1.42,0.0,0.0,0.0,6910.053243810754,0.2224332177745774,-21.027163844010587,0.0,2.64,22.27
1.17,0.0,0.0,0.0,556.4597997605796,0.18147599841162015,0.3869191147633604,0.0,3.31,54.05
1.15,0.0,0.0,0.0,2387.3170787034105,0.21991725724620817,-18.5644567650113,0.0,1.34,21.48
1.28,0.0,0.0,0.0,2298.2041406885824,0.22472225524312403,-20.288659602875665,0.0,3.3,52.89
0.63,0.0,0.0,0.0,2835.443923200849,0.21965885959521403,-20.99570811215437,0.0,1.52,20.31
0.64,0.0,0.0,0.0,545.6925363671096,0.18265782572928432,0.4026933522173658,0.0,1.2,20.79
1.63,0.0,0.0,0.0,2857.195670449165,0.2230701956638956,-18.773476700321577,0.0,1.23,19.91
0.51,0.0,0.0,0.0,9547.97768239351,0.22233669841674208,-20.36567400604461,0.0,3.34,58.07
1.57,0.0,0.0,0.0,3533.7245248327044,0.21687636989506387,-20.72403499280602,0.0,1.19,20.13
0.56,0.0,0.0,0.0,681.4074771004808,0.17998356693474513,0.395452541294648,0.0,3.18,35.38
0.59,0.0,0.0,0.0,2379.2304372451154,0.2153623889072147,-17.82344126720099,0.0,1.45,20.75
0.44,0.0,0.0,0.0,2564.300157997199,0.2238046953511318,-20.298826559183116,0.0,1.22,20.04
0.42,0.0,0.0,0.0,2725.839754103152,0.22147536748115984,-21.160896472017107,0.0,3.24,35.07
0.64,0.0,0.0,0.0,493.1871584209577,0.17643550255695925,0.4073311671269405,0.0,3.35,55.75
0.45,0.0,0.0,0.0,3684.8522108652337,0.22784325459527735,-19.56007289558572,0.0,1.26,55.65
