CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
8279b3f2bfcb,competent_shannon,0.00%,180.9MiB/1.907GiB,9.26%,4.17MB/71.4kB,2,0B/0B,0,09:50:06
49fe7999ceb3,romantic_booth,0.00%,183.9MiB/1.907GiB,9.42%,4.17MB/70.1kB,3,0B/0B,0,09:50:06
a987e4d33114,ecstatic_sinoussi,82.54%,189.7MiB/1.907GiB,9.71%,5.46MB/70.1kB,4,0B/0B,0,09:50:06
45b1221a11fa,silly_curie,69.85%,195.7MiB/1.907GiB,10.02%,7.3MB/102kB,5,0B/0B,0,09:50:06
02ef3219ce3f,nostalgic_sammet,0.00%,195MiB/1.907GiB,9.98%,7.32MB/120kB,6,0B/0B,0,09:50:06
eec55c203f37,goofy_brattain,0.00%,197.2MiB/1.907GiB,10.10%,7.32MB/116kB,7,0B/0B,0,09:50:06
fd5d746dd146,nostalgic_bose8,91.57%,201.4MiB/1.907GiB,10.31%,7.34MB/95.1kB,8,0B/0B,0,09:50:06
4178f6b9d8d1,naughty_hamilton,0.00%,208.5MiB/1.907GiB,10.67%,7.37MB/135kB,9,0B/1.06MB,0,09:50:06
8279b3f2bfcb,competent_shannon,85.35%,222.6MiB/1.907GiB,11.40%,7.36MB/113kB,2,0B/1.47MB,0,09:51:27
49fe7999ceb3,romantic_booth,97.03%,233.4MiB/1.907GiB,11.95%,7.36MB/117kB,3,0B/2.17MB,0,09:51:27
a987e4d33114,ecstatic_sinoussi,0.66%,280.6MiB/1.907GiB,14.37%,7.37MB/251kB,4,0B/2.17MB,0,09:51:27
45b1221a11fa,silly_curie,0.00%,327.7MiB/1.907GiB,16.78%,7.36MB/1.31MB,5,0B/2.17MB,0,09:51:27
02ef3219ce3f,nostalgic_sammet,0.00%,325MiB/1.907GiB,16.64%,7.38MB/1.33MB,6,0B/2.17MB,0,09:51:27
eec55c203f37,goofy_brattain,0.00%,328MiB/1.907GiB,16.80%,7.37MB/1.33MB,7,0B/2.17MB,0,09:51:27
fd5d746dd146,nostalgic_bose8,0.00%,317.8MiB/1.907GiB,16.27%,7.37MB/1.35MB,8,0B/1.11MB,0,09:51:27
4178f6b9d8d1,naughty_hamilton,0.00%,324.9MiB/1.907GiB,16.64%,7.39MB/1.35MB,9,0B/2.17MB,0,09:51:27
