calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
9.47,5.94,135.9,1.05,0.0,0.0,0.0,15.03,18.59,36.26
0.98,0.0,0.0,0.0,5027.191121787485,0.34642504112076816,-32.72527957152672,0.0,1.21,29.83
0.61,0.0,0.0,0.0,1044.955728969819,0.26374153017355817,-0.33313287801986813,0.0,1.22,29.03
0.55,0.0,0.0,0.0,3560.638178975574,0.33760136355755566,-29.30014231054585,0.0,1.25,28.47
1.5,0.0,0.0,0.0,3545.175488609908,0.33283605461218385,-30.811458925507605,0.0,1.44,26.05
3.24,0.0,0.0,0.0,886.8761808431224,0.2626899061539295,-0.33103082444425813,0.0,1.39,16.96
1.51,0.0,0.0,0.0,3330.1353333994107,0.3357028497629242,-28.588969166152022,0.0,1.31,25.89
0.8,0.0,0.0,0.0,4085.9135539943254,0.3437851563535452,-32.38022246436378,0.0,1.3,21.09
0.56,0.0,0.0,0.0,1241.7029586931003,0.2631552489980155,-0.29266735580505765,0.0,1.27,23.1
0.44,0.0,0.0,0.0,3358.451601167517,0.336691663818532,-28.68585433671633,0.0,1.25,29.68
0.44,0.0,0.0,0.0,4171.113865146593,0.3433469294259063,-31.44521544017776,0.0,1.26,22.87
0.45,0.0,0.0,0.0,772.347219409988,0.2574633635954599,-0.35704376660235293,0.0,8.19,14.95
0.96,0.0,0.0,0.0,3355.840788778053,0.3402037077459164,-29.245403640553977,0.0,1.25,25.1
0.43,0.0,0.0,0.0,4667.0223608162205,0.3333078605000487,-31.001610082685644,0.0,1.3,18.77
0.66,0.0,0.0,0.0,591.9283576602076,0.2599788862165602,-0.3032566148810094,0.0,2.14,18.88
0.46,0.0,0.0,0.0,3303.5948888307025,0.333506704833317,-29.028235987449467,0.0,1.86,18.24
0.47,0.0,0.0,0.0,112959.97861115375,0.34039274040290113,-31.379886348545668,0.0,1.22,31.2
