CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
4128c1ffcb56,reverent_roentgen,0.00%,154.4MiB/1.907GiB,7.91%,907kB/26.3kB,2,0B/0B,0,14:20:07
11804c9202e5,elastic_sammet,0.00%,154MiB/1.907GiB,7.88%,1.8MB/52.7kB,3,0B/0B,0,14:20:07
3b1c6530fe72,condescending_pare,100.52%,188.1MiB/1.907GiB,9.63%,3.65MB/59.9kB,4,0B/0B,0,14:20:07
cfd046a3b9ed,hungry_hugle,96.65%,186.8MiB/1.907GiB,9.56%,5.87MB/62.2kB,5,0B/0B,0,14:20:07
9398865afdcd,sad_tereshkova,74.84%,194MiB/1.907GiB,9.93%,6.13MB/91.5kB,6,0B/0B,0,14:20:07
a0d7b5417995,youthful_kare,31.26%,200.4MiB/1.907GiB,10.26%,7.76MB/95.2kB,7,0B/0B,0,14:20:07
756e7381d950,admiring_stallman6,36.10%,211.7MiB/1.907GiB,10.84%,7.76MB/87.3kB,8,0B/1.06MB,0,14:20:07
0a25d0fc4461,nervous_ramanujan,0.00%,209.6MiB/1.907GiB,10.73%,7.77MB/86.6kB,9,0B/1.06MB,0,14:20:07
da91eb352353,hardcore_pike,93.02%,225.8MiB/1.907GiB,11.56%,7.9MB/116kB,10,0B/0B,0,14:20:07
c16ac3827962,nostalgic_volhard,100.55%,234.4MiB/1.907GiB,12.00%,7.84MB/106kB,11,0B/32.8kB,0,14:20:07
7b02ca1a3a17,laughing_rosalind,91.42%,230.2MiB/1.907GiB,11.79%,7.78MB/111kB,12,0B/819kB,0,14:20:07
c4cf2d9cae63,trusting_benz1,99.93%,234.8MiB/1.907GiB,12.02%,7.79MB/111kB,13,0B/1.02MB,0,14:20:07
fc3cb0eae356,goofy_williams,0.00%,401.6MiB/1.907GiB,20.56%,7.8MB/2.33MB,14,0B/1.02MB,0,14:20:07
17fb74de6b00,goofy_golick,0.00%,415.5MiB/1.907GiB,21.27%,7.86MB/2.39MB,15,0B/1.02MB,0,14:20:07
cccba9cd9bba,trusting_einstein,0.00%,389.8MiB/1.907GiB,19.96%,7.88MB/2.47MB,16,0B/1.02MB,0,14:20:07
d4503eb51599,infallible_aryabhata,0.00%,411.5MiB/1.907GiB,21.07%,7.78MB/2.32MB,17,586kB/1.02MB,0,14:20:07
