CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
c0c37b1ae4b1,loving_elion4,100.05%,188.4MiB/1.907GiB,9.64%,5.95MB/70.4kB,94,0B/0B,0,10:09:58
4d665d1071b5,brave_villani,90.12%,196.3MiB/1.907GiB,10.05%,5.91MB/61.1kB,95,0B/0B,0,10:09:58
c0c37b1ae4b1,loving_elion4,30.41%,197.7MiB/1.907GiB,10.12%,9.12MB/120kB,94,0B/0B,0,10:10:07
4d665d1071b5,brave_villani,100.05%,210.7MiB/1.907GiB,10.79%,9.11MB/111kB,95,0B/0B,0,10:10:07
c0c37b1ae4b1,loving_elion4,100.10%,216.2MiB/1.907GiB,11.07%,9.12MB/121kB,94,0B/0B,0,10:10:17
4d665d1071b5,brave_villani,99.30%,220.5MiB/1.907GiB,11.29%,9.11MB/114kB,95,0B/0B,0,10:10:17
c0c37b1ae4b1,loving_elion4,99.57%,222.1MiB/1.907GiB,11.37%,9.13MB/125kB,94,0B/49.2kB,0,10:10:26
4d665d1071b5,brave_villani,99.68%,246.4MiB/1.907GiB,12.61%,9.11MB/118kB,95,0B/197kB,0,10:10:26
