calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
41.34,8.95,320.43,3.92,0.0,0.0,0.0,21.48,7.2,72.88
0.52,0.0,0.0,0.0,1975.314827923899,0.5891707927647555,-3.816525686322862,0.0,3.38,20.27
7.56,0.0,0.0,0.0,6518.899681709938,0.7590917982968325,-66.66617876003136,0.0,2.16,35.81
0.77,0.0,0.0,0.0,1848.926264034951,0.5932843400188236,-3.8827513097615753,0.0,2.08,21.25
0.98,0.0,0.0,0.0,4923.445200310411,0.7617729886090074,-66.32321723765473,0.0,3.32,20.74
0.79,0.0,0.0,0.0,1031.7945852018622,0.5837221547382596,-3.858417478657828,0.0,3.82,26.78
1.01,0.0,0.0,0.0,7233.887802392676,0.7668636359319047,-67.6601171829524,0.0,3.51,17.45
0.58,0.0,0.0,0.0,1136.906854582673,0.5864696521121127,-3.900948962097589,0.0,2.07,19.27
0.61,0.0,0.0,0.0,14704.349186401889,0.7437054613579872,-64.53349864050993,0.0,2.15,34.7
0.45,0.0,0.0,0.0,1203.1623837290208,0.602169917270359,-3.836268580985605,0.0,2.06,18.47
4.53,0.0,0.0,0.0,4986.731262975058,0.7548817982979751,-66.69072139462997,0.0,2.49,49.77
0.39,0.0,0.0,0.0,3897.6857360229337,0.5878678440270013,-3.8114769218053786,0.0,2.26,39.53
0.46,0.0,0.0,0.0,18970.006356939655,0.7637978856004807,-66.11755450659211,0.0,2.09,18.88
0.44,0.0,0.0,0.0,1144.108141300497,0.5980755390040702,-4.09283708220719,0.0,3.43,66.7
0.44,0.0,0.0,0.0,4825.182183824912,0.7623954897258588,-66.93261714048167,0.0,2.15,35.05
0.43,0.0,0.0,0.0,2180.6597580841344,0.610819364436696,-3.908985787773732,0.0,2.08,20.81
0.4,0.0,0.0,0.0,18822.16381161728,0.7607696835500113,-67.03669176551855,0.0,2.53,65.77
