calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
5.25,4.81,67.38,0.87,0.0,0.0,0.0,6.59,7.18,22.78
0.59,0.0,0.0,0.0,1660.5638983966894,0.7179094771562787,-5.396349108971714,0.0,2.68,14.29
0.62,0.0,0.0,0.0,6663.281354833951,0.8958094516244661,-78.49780488656477,0.0,2.4,15.68
0.62,0.0,0.0,0.0,2872.522437979159,0.7158151541383714,-5.240403307388807,0.0,3.28,17.05
0.61,0.0,0.0,0.0,7154.889107517705,0.8994972630882412,-79.26371823331611,0.0,2.77,15.53
0.86,0.0,0.0,0.0,1402.6338347669491,0.7126028008085593,-5.284470733677353,0.0,2.57,15.43
0.64,0.0,0.0,0.0,8565.856085699908,0.9043520864072272,-79.12505431696628,0.0,2.77,16.98
0.83,0.0,0.0,0.0,1914.328441769522,0.7138170403216171,-5.193270273736983,0.0,3.21,17.78
0.59,0.0,0.0,0.0,6468.023500459482,0.9017044185223364,-79.06854197194075,0.0,2.36,14.78
0.45,0.0,0.0,0.0,1281.8492020477083,0.7180588576816074,-5.258875061328465,0.0,2.41,14.34
0.49,0.0,0.0,0.0,5953.893010754752,0.8987581807122683,-78.4297738729421,0.0,2.45,14.96
0.48,0.0,0.0,0.0,1139.9463946460885,0.7137406374578623,-5.277939418082822,0.0,2.39,14.2
0.53,0.0,0.0,0.0,5605.739237985672,0.9031684584938988,-78.84150661168755,0.0,2.38,14.42
0.5,0.0,0.0,0.0,1346.8591140522058,0.7086833027855178,-5.133565350218321,0.0,2.48,14.22
0.45,0.0,0.0,0.0,6465.0679590422005,0.8976830962341003,-79.05593457949672,0.0,3.52,14.46
0.47,0.0,0.0,0.0,1162.4422476477544,0.7018854473333009,-5.1615356177022855,0.0,2.48,14.37
0.57,0.0,0.0,0.0,6161.232315456922,0.8942757690927056,-78.21788703255072,0.0,2.46,15.46
