calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
20.5,4.81,274.49,6.22,0.0,0.0,0.0,11.58,18.64,74.29
5.0,0.0,0.0,0.0,8755.145083170915,0.36154561081606135,-33.019898660176,0.0,1.32,18.96
0.56,0.0,0.0,0.0,1030.295206118671,0.272857683097871,-0.38150198586737494,0.0,1.32,16.13
0.64,0.0,0.0,0.0,3652.389728158868,0.35902755697061367,-30.507565043636607,0.0,1.73,18.04
0.62,0.0,0.0,0.0,3635.334095039247,0.35554142961409047,-32.90711343062148,0.0,2.38,53.61
0.57,0.0,0.0,0.0,1431.7536542790403,0.2716499996030422,-0.40386203770625295,0.0,1.27,15.46
1.03,0.0,0.0,0.0,3513.618943334608,0.34450455735496566,-29.641781405924743,0.0,1.39,65.29
10.03,0.0,0.0,0.0,3791.656208377973,0.3594411592436265,-33.84488862988702,0.0,2.37,25.45
9.34,0.0,0.0,0.0,695.7001392434314,0.27153982894669876,-0.3659011845349458,0.0,1.22,17.53
5.66,0.0,0.0,0.0,3776.6138813377142,0.3547448783533932,-30.33015064105564,0.0,3.1,56.48
10.31,0.0,0.0,0.0,4695.066354378364,0.3556728832616028,-32.66124858564086,0.0,2.41,15.16
0.43,0.0,0.0,0.0,673.8900774868059,0.2739906481949997,-0.43756814122865695,0.0,1.27,14.92
0.46,0.0,0.0,0.0,4409.523137129776,0.35124434210208466,-29.83177750339001,0.0,2.38,63.66
5.37,0.0,0.0,0.0,4130.221356484503,0.35858519007696155,-33.455709703147484,0.0,1.23,18.71
0.42,0.0,0.0,0.0,783.5774381061416,0.2792511312853668,-0.3950959619768606,0.0,2.55,16.92
0.43,0.0,0.0,0.0,7683.719688095761,0.3604979299907441,-30.016109555377085,0.0,11.66,40.06
7.32,0.0,0.0,0.0,3891.3576272933647,0.3522632600134302,-31.830905718495735,0.0,1.23,18.19
