calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
27.96,4.63,210.05,4.16,0.0,0.0,0.0,18.75,17.1,33.97
0.55,0.0,0.0,0.0,3826.076939255778,0.4288449938226861,-40.20366086454777,0.0,5.37,25.63
0.61,0.0,0.0,0.0,1100.2599499316202,0.32498126073309036,-0.9661940222723384,0.0,5.45,22.64
0.62,0.0,0.0,0.0,5474.510197724904,0.42427748444627666,-36.83095688312408,0.0,5.41,25.77
0.61,0.0,0.0,0.0,4543.264228027916,0.43258562039323584,-40.484380507454034,0.0,5.39,21.76
0.55,0.0,0.0,0.0,1096.5792138140866,0.32450773429242197,-0.9530091574134992,0.0,5.62,24.73
0.55,0.0,0.0,0.0,7600.113902432251,0.4236507627306048,-36.59227022385979,0.0,5.34,27.35
0.64,0.0,0.0,0.0,3922.1466478820416,0.4280883281689616,-40.4755841134799,0.0,4.99,21.64
0.58,0.0,0.0,0.0,850.4364651911022,0.32986250500250136,-0.9949731605540836,0.0,5.04,21.59
0.45,0.0,0.0,0.0,4905.903364942714,0.4221069165679453,-36.65456050860969,0.0,5.05,20.75
0.43,0.0,0.0,0.0,5340.814518759298,0.42565952158485343,-39.99797679949336,0.0,10.14,26.51
0.44,0.0,0.0,0.0,1458.188805476534,0.3211638140258251,-0.9413323693569412,0.0,5.33,27.74
3.51,0.0,0.0,0.0,4269.312615447539,0.4214488247431853,-36.546164168055206,0.0,5.74,25.8
0.44,0.0,0.0,0.0,4397.745144867264,0.4285669190314732,-40.15107835266593,0.0,4.99,20.64
0.42,0.0,0.0,0.0,9270.35501425087,0.3265137173254805,-0.9641623953217632,0.0,5.25,28.22
0.42,0.0,0.0,0.0,3968.2339722531906,0.4242917466258929,-36.7969291690551,0.0,5.35,24.85
0.45,0.0,0.0,0.0,18923.181157462768,0.434397842695707,-40.8339050562324,0.0,5.0,20.69
