CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
ab5109d15395,quizzical_einstein,0.00%,158.4MiB/1.907GiB,8.11%,1.79MB/45.1kB,2,0B/0B,0,17:48:30
ccaf11d5aa07,condescending_wiles,0.00%,157.6MiB/1.907GiB,8.07%,2.13MB/56.6kB,3,0B/0B,0,17:48:30
80b4b62669d0,eloquent_mahavira,71.79%,185.5MiB/1.907GiB,9.50%,4.16MB/59.5kB,4,0B/0B,0,17:48:30
41df85b10281,flamboyant_sammet,103.39%,190.1MiB/1.907GiB,9.73%,5.46MB/72.7kB,5,0B/0B,0,17:48:30
4bb492d701cf,affectionate_bardeen,27.10%,188.8MiB/1.907GiB,9.66%,5.46MB/84.5kB,6,0B/0B,0,17:48:30
a12d9ae1942c,adoring_carson,1.48%,198.3MiB/1.907GiB,10.15%,7.3MB/95kB,7,0B/0B,0,17:48:30
6c1130e2c6c0,vigilant_kalam,0.00%,201.7MiB/1.907GiB,10.33%,7.28MB/74.9kB,8,0B/0B,0,17:48:30
de7c496414d7,suspicious_cray,11.53%,209.7MiB/1.907GiB,10.74%,7.33MB/94.7kB,9,0B/0B,0,17:48:30
ab5109d15395,quizzical_einstein,0.00%,206.6MiB/1.907GiB,10.58%,7.34MB/101kB,2,0B/1.06MB,0,17:49:49
ccaf11d5aa07,condescending_wiles,100.07%,217MiB/1.907GiB,11.11%,7.37MB/132kB,3,0B/1.08MB,0,17:49:49
80b4b62669d0,eloquent_mahavira,100.55%,222.2MiB/1.907GiB,11.38%,7.34MB/99kB,4,0B/1.18MB,0,17:49:49
41df85b10281,flamboyant_sammet,102.12%,224.5MiB/1.907GiB,11.49%,7.35MB/107kB,5,0B/1.57MB,0,17:49:49
4bb492d701cf,affectionate_bardeen,0.00%,224.4MiB/1.907GiB,11.49%,7.37MB/125kB,6,0B/2.17MB,0,17:49:49
a12d9ae1942c,adoring_carson,0.00%,280.4MiB/1.907GiB,14.36%,7.35MB/120kB,7,0B/2.17MB,0,17:49:49
6c1130e2c6c0,vigilant_kalam,0.00%,331.9MiB/1.907GiB,16.99%,7.34MB/1.27MB,8,0B/2.17MB,0,17:49:49
de7c496414d7,suspicious_cray,0.00%,338MiB/1.907GiB,17.31%,7.37MB/1.32MB,9,0B/2.17MB,0,17:49:49
