CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
89215a71d100,cranky_williams,100.05%,199.2MiB/1.907GiB,10.20%,5.92MB/63.6kB,76,0B/0B,0,10:02:43
f9b67f6996ea,elegant_noether,91.51%,188.2MiB/1.907GiB,9.63%,5.94MB/76.6kB,77,0B/0B,0,10:02:43
89215a71d100,cranky_williams,35.41%,206.9MiB/1.907GiB,10.60%,9.09MB/103kB,76,0B/0B,0,10:02:52
f9b67f6996ea,elegant_noether,100.10%,202.4MiB/1.907GiB,10.37%,9.12MB/120kB,77,0B/0B,0,10:02:52
89215a71d100,cranky_williams,99.64%,225.5MiB/1.907GiB,11.55%,9.09MB/104kB,76,0B/0B,0,10:03:01
f9b67f6996ea,elegant_noether,99.68%,212.2MiB/1.907GiB,10.87%,9.12MB/123kB,77,0B/0B,0,10:03:01
89215a71d100,cranky_williams,98.30%,232.2MiB/1.907GiB,11.89%,9.09MB/107kB,76,0B/24.6kB,0,10:03:11
f9b67f6996ea,elegant_noether,86.96%,237.7MiB/1.907GiB,12.17%,9.12MB/129kB,77,0B/262kB,0,10:03:11
