CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
747f83dde417,determined_chebyshev6,102.08%,170MiB/1.907GiB,8.71%,3.64MB/59.3kB,2,0B/0B,0,01:21:31
dbe4b1a04193,loving_wright,20.80%,188.6MiB/1.907GiB,9.66%,5.9MB/84.2kB,3,0B/0B,0,01:21:31
079a8aa92cbc,vigorous_cori,49.13%,204.1MiB/1.907GiB,10.45%,6.08MB/85.1kB,4,0B/0B,0,01:21:31
69539cea4c58,admiring_lovelace,0.00%,192.2MiB/1.907GiB,9.84%,6.26MB/106kB,5,0B/0B,0,01:21:31
961484796a00,vigilant_hawking,0.00%,203.5MiB/1.907GiB,10.42%,6.11MB/83.1kB,6,0B/0B,0,01:21:31
6ba1c2dd0dee,thirsty_darwin,0.00%,199.8MiB/1.907GiB,10.23%,7.75MB/117kB,7,0B/0B,0,01:21:31
51f5230fc31a,stoic_mcclintock,12.24%,197.5MiB/1.907GiB,10.11%,7.77MB/106kB,8,0B/0B,0,01:21:31
22790c167152,vibrant_albattani,96.91%,208.8MiB/1.907GiB,10.69%,7.78MB/106kB,9,0B/0B,0,01:21:31
747f83dde417,determined_chebyshev6,104.84%,218.7MiB/1.907GiB,11.20%,7.78MB/108kB,2,0B/106kB,0,01:22:45
dbe4b1a04193,loving_wright,102.31%,228.5MiB/1.907GiB,11.70%,7.8MB/117kB,3,0B/188kB,0,01:22:45
079a8aa92cbc,vigorous_cori,99.63%,255.1MiB/1.907GiB,13.06%,7.77MB/104kB,4,0B/713kB,0,01:22:45
69539cea4c58,admiring_lovelace,0.00%,243.1MiB/1.907GiB,12.45%,7.93MB/150kB,5,0B/1.21MB,0,01:22:45
961484796a00,vigilant_hawking,97.03%,261.2MiB/1.907GiB,13.37%,7.77MB/105kB,6,0B/1.22MB,0,01:22:45
6ba1c2dd0dee,thirsty_darwin,0.00%,265.7MiB/1.907GiB,13.60%,7.8MB/238kB,7,0B/1.21MB,0,01:22:45
51f5230fc31a,stoic_mcclintock,0.08%,260.6MiB/1.907GiB,13.34%,7.81MB/216kB,8,0B/1.21MB,0,01:22:45
22790c167152,vibrant_albattani,0.00%,266.5MiB/1.907GiB,13.64%,7.8MB/212kB,9,0B/1.21MB,0,01:22:45
dbe4b1a04193,loving_wright,0.00%,267MiB/1.907GiB,13.67%,7.82MB/218kB,3,0B/1.21MB,0,01:24:02
079a8aa92cbc,vigorous_cori,0.00%,272.2MiB/1.907GiB,13.94%,7.78MB/200kB,4,0B/1.21MB,0,01:24:02
69539cea4c58,admiring_lovelace,0.00%,259.7MiB/1.907GiB,13.30%,7.94MB/244kB,5,0B/1.21MB,0,01:24:02
961484796a00,vigilant_hawking,0.00%,271.4MiB/1.907GiB,13.89%,7.78MB/197kB,6,0B/1.22MB,0,01:24:02
6ba1c2dd0dee,thirsty_darwin,0.00%,265.6MiB/1.907GiB,13.60%,7.8MB/239kB,7,0B/1.21MB,0,01:24:02
51f5230fc31a,stoic_mcclintock,0.00%,263.5MiB/1.907GiB,13.49%,7.81MB/216kB,8,0B/1.21MB,0,01:24:02
22790c167152,vibrant_albattani,1.80%,266.5MiB/1.907GiB,13.64%,7.8MB/213kB,9,0B/1.21MB,0,01:24:02
6ba1c2dd0dee,thirsty_darwin,0.00%,16.37MiB/1.907GiB,0.84%,7.81MB/240kB,7,0B/1.21MB,0,01:25:19
51f5230fc31a,stoic_mcclintock,0.00%,265.5MiB/1.907GiB,13.59%,7.82MB/217kB,8,0B/1.21MB,0,01:25:19
22790c167152,vibrant_albattani,0.00%,266.5MiB/1.907GiB,13.64%,7.8MB/213kB,9,0B/1.21MB,0,01:25:19
22790c167152,vibrant_albattani,0.00%,266.5MiB/1.907GiB,13.64%,7.8MB/213kB,9,0B/1.21MB,0,01:26:11
