CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
0698affe5447,silly_jones,0.00%,154.5MiB/1.907GiB,7.91%,1.79MB/41kB,2,0B/0B,0,03:18:56
ed15982be82d,inspiring_fermi,92.97%,185MiB/1.907GiB,9.47%,3.62MB/40.5kB,3,0B/0B,0,03:18:56
44d457c6fbf3,wonderful_pike,45.99%,195.4MiB/1.907GiB,10.00%,5.7MB/87.7kB,4,0B/0B,0,03:18:56
61fa14f3d5fe,suspicious_mendeleev,0.00%,189.3MiB/1.907GiB,9.69%,5.68MB/90.5kB,5,0B/0B,0,03:18:56
fea4c96a9fc1,hungry_torvalds,102.66%,190.4MiB/1.907GiB,9.75%,7.17MB/84.8kB,6,0B/0B,0,03:18:56
85676c24bea0,admiring_wozniak,67.95%,194.2MiB/1.907GiB,9.95%,7.34MB/119kB,7,0B/0B,0,03:18:56
bcc3166fd09b,frosty_euler,0.00%,208.2MiB/1.907GiB,10.66%,7.35MB/95.9kB,8,0B/0B,0,03:18:56
5c3f7499a1fe,elastic_swirles9,21.25%,207.9MiB/1.907GiB,10.64%,7.37MB/151kB,9,0B/1.06MB,0,03:18:56
0698affe5447,silly_jones,101.70%,223.3MiB/1.907GiB,11.43%,7.35MB/104kB,2,0B/1.18MB,0,03:20:24
ed15982be82d,inspiring_fermi,101.86%,229.1MiB/1.907GiB,11.73%,7.33MB/91.6kB,3,0B/1.57MB,0,03:20:24
44d457c6fbf3,wonderful_pike,12.66%,226.9MiB/1.907GiB,11.62%,7.36MB/109kB,4,0B/2.18MB,0,03:20:24
61fa14f3d5fe,suspicious_mendeleev,95.00%,237.7MiB/1.907GiB,12.17%,7.34MB/115kB,5,0B/2.17MB,0,03:20:24
fea4c96a9fc1,hungry_torvalds,0.10%,322.7MiB/1.907GiB,16.52%,7.37MB/1.31MB,6,0B/2.17MB,0,03:20:24
85676c24bea0,admiring_wozniak,0.00%,323MiB/1.907GiB,16.54%,7.36MB/1.31MB,7,0B/2.17MB,0,03:20:24
bcc3166fd09b,frosty_euler,0.00%,16.43MiB/1.907GiB,0.84%,7.38MB/1.29MB,8,0B/1.11MB,0,03:20:24
5c3f7499a1fe,elastic_swirles9,12.69%,17.43MiB/1.907GiB,0.89%,7.41MB/1.36MB,9,0B/2.17MB,0,03:20:24
