CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
ae4b3b13e875,priceless_banach,99.69%,189.9MiB/1.907GiB,9.72%,5.91MB/53.7kB,124,0B/0B,0,10:22:06
f2bb2d6f77ee,agitated_kalam,99.91%,196.5MiB/1.907GiB,10.06%,5.92MB/60kB,125,0B/0B,0,10:22:06
ae4b3b13e875,priceless_banach,84.17%,195.6MiB/1.907GiB,10.02%,7.43MB/88.5kB,124,0B/0B,0,10:22:16
f2bb2d6f77ee,agitated_kalam,99.93%,206.5MiB/1.907GiB,10.57%,9.09MB/106kB,125,0B/0B,0,10:22:16
ae4b3b13e875,priceless_banach,99.65%,218.5MiB/1.907GiB,11.19%,9.09MB/100kB,124,0B/0B,0,10:22:25
f2bb2d6f77ee,agitated_kalam,100.14%,217.6MiB/1.907GiB,11.14%,9.09MB/108kB,125,0B/0B,0,10:22:25
ae4b3b13e875,priceless_banach,98.80%,225.1MiB/1.907GiB,11.52%,9.09MB/103kB,124,0B/0B,0,10:22:34
f2bb2d6f77ee,agitated_kalam,99.71%,243.5MiB/1.907GiB,12.47%,9.1MB/112kB,125,0B/131kB,0,10:22:34
