CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
a653bcef6f2a,flamboyant_carson,99.54%,182MiB/1.907GiB,9.32%,3.65MB/66.9kB,2,0B/0B,0,14:40:49
7c4eb8bad248,upbeat_williams1,102.69%,196.7MiB/1.907GiB,10.07%,5.59MB/73.2kB,3,0B/0B,0,14:40:49
4009c6a2db7d,infallible_fermat,102.75%,199.7MiB/1.907GiB,10.22%,7.34MB/102kB,4,0B/0B,0,14:40:49
b756f5ea6e61,clever_shirley,61.31%,209.8MiB/1.907GiB,10.74%,7.37MB/148kB,5,0B/795kB,0,14:40:49
32f193a71e30,objective_euclid,102.64%,218.6MiB/1.907GiB,11.19%,7.34MB/108kB,6,0B/795kB,0,14:40:49
5ff0fbdf8534,youthful_minsky,103.85%,216.7MiB/1.907GiB,11.09%,7.36MB/144kB,7,0B/811kB,0,14:40:49
7ff7a018382b,stoic_wozniak,100.07%,235.9MiB/1.907GiB,12.08%,7.32MB/93kB,8,0B/909kB,0,14:40:49
c0e1ca4a00e1,jolly_hamilton,101.56%,226.5MiB/1.907GiB,11.59%,7.33MB/92.5kB,9,0B/1.4MB,0,14:40:49
a653bcef6f2a,flamboyant_carson,0.00%,285.3MiB/1.907GiB,14.61%,7.36MB/287kB,2,0B/1.9MB,0,14:42:04
7c4eb8bad248,upbeat_williams1,103.11%,303.8MiB/1.907GiB,15.55%,7.34MB/245kB,3,0B/1.9MB,0,14:42:04
4009c6a2db7d,infallible_fermat,0.00%,321.3MiB/1.907GiB,16.45%,7.35MB/1.29MB,4,0B/2.17MB,0,14:42:04
b756f5ea6e61,clever_shirley,0.00%,326.4MiB/1.907GiB,16.71%,7.39MB/1.34MB,5,0B/1.9MB,0,14:42:04
32f193a71e30,objective_euclid,0.00%,334.6MiB/1.907GiB,17.13%,7.37MB/1.36MB,6,0B/1.9MB,0,14:42:04
5ff0fbdf8534,youthful_minsky,0.81%,321.7MiB/1.907GiB,16.47%,7.39MB/1.39MB,7,0B/1.9MB,0,14:42:04
7ff7a018382b,stoic_wozniak,0.00%,326.4MiB/1.907GiB,16.71%,7.34MB/1.28MB,8,0B/1.9MB,0,14:42:04
c0e1ca4a00e1,jolly_hamilton,0.00%,319.4MiB/1.907GiB,16.35%,7.35MB/1.28MB,9,0B/1.9MB,0,14:42:04
