calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
18.93,12.12,171.88,6.9,0.0,0.0,0.0,8.27,15.21,30.78
0.53,0.0,0.0,0.0,3158.457874063531,0.2621909134600797,-23.5823881308158,0.0,1.99,16.28
2.85,0.0,0.0,0.0,2801.8258796141427,0.2466644247564292,-23.91263748299479,0.0,3.56,24.84
0.52,0.0,0.0,0.0,561.9157837401018,0.19692734156198455,0.22838885482880456,0.0,5.79,23.02
3.44,0.0,0.0,0.0,4110.103379709527,0.25863393673560936,-22.13171037837937,0.0,4.54,24.42
0.55,0.0,0.0,0.0,3053.4337812416456,0.24607643850053496,-22.33923733430756,0.0,1.96,16.2
0.58,0.0,0.0,0.0,3683.728916273661,0.2530284918572759,-24.7604917926488,0.0,2.71,22.84
1.39,0.0,0.0,0.0,3333.3324643310616,0.20422380095704631,0.2259426767847829,0.0,1.98,16.69
1.01,0.0,0.0,0.0,3065.8760602166076,0.2575036071318814,-22.014172387627024,0.0,1.98,16.62
0.47,0.0,0.0,0.0,5740.110767054909,0.2513402912727548,-22.686416956950033,0.0,8.04,20.91
0.43,0.0,0.0,0.0,4707.861644816528,0.2521652030522624,-23.727721938158805,0.0,1.35,17.41
0.42,0.0,0.0,0.0,509.48271253371786,0.19780729871615507,0.26612213684297703,0.0,8.64,26.09
0.4,0.0,0.0,0.0,2613.8680340781175,0.2587556444784966,-21.720763533732637,0.0,1.97,18.62
0.47,0.0,0.0,0.0,2631.999438580198,0.25353331206574947,-22.876803205047445,0.0,3.64,22.04
0.4,0.0,0.0,0.0,3699.974778246004,0.2549729058014118,-24.68511261016183,0.0,1.97,16.42
7.14,0.0,0.0,0.0,748.4805453826657,0.19892590014682335,0.22207708360983455,0.0,1.98,16.78
0.62,0.0,0.0,0.0,2871.337563403,0.2518951618992654,-21.41081381595458,0.0,5.49,24.64
