CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
3934e12c88ec,amazing_poitras,0.00%,163.1MiB/1.907GiB,8.35%,1.79MB/38.4kB,2,0B/0B,0,11:09:25
f586d26353ee,stoic_mendeleev,0.00%,180.3MiB/1.907GiB,9.23%,4.16MB/59.4kB,3,0B/0B,0,11:09:25
58e1ca525910,suspicious_meninsky0,100.16%,189.9MiB/1.907GiB,9.72%,5.48MB/85.7kB,4,0B/0B,0,11:09:25
1456163688c0,jolly_lewin,101.81%,200MiB/1.907GiB,10.24%,5.56MB/68.9kB,5,0B/0B,0,11:09:25
b72598f6b5c4,lucid_carson,0.00%,201.7MiB/1.907GiB,10.33%,7.33MB/109kB,6,0B/0B,0,11:09:25
4ca3139f1ae9,sharp_montalcini,89.21%,198.1MiB/1.907GiB,10.14%,7.35MB/120kB,7,0B/0B,0,11:09:25
2ba2f2529aa3,zen_sammet,0.00%,205MiB/1.907GiB,10.49%,7.38MB/108kB,8,0B/0B,0,11:09:25
fb753d7cb997,xenodochial_williams,68.56%,213.5MiB/1.907GiB,10.93%,7.34MB/101kB,9,0B/0B,0,11:09:25
65b65de171c0,elastic_bohr8,100.82%,228.5MiB/1.907GiB,11.70%,7.36MB/116kB,10,0B/0B,0,11:09:25
01b3a163e566,romantic_visvesvaraya,99.52%,224.5MiB/1.907GiB,11.50%,7.39MB/111kB,11,0B/0B,0,11:09:25
e735f1c4d68a,silly_poitras,100.43%,225.1MiB/1.907GiB,11.53%,7.4MB/145kB,12,0B/32.8kB,0,11:09:25
f06bb8e81337,awesome_aryabhata,0.00%,224.5MiB/1.907GiB,11.49%,7.34MB/139kB,13,0B/1.02MB,0,11:09:25
3a60fe4cf83a,hardcore_edison,0.00%,225MiB/1.907GiB,11.52%,7.35MB/137kB,14,0B/1.02MB,0,11:09:25
e8a069ca8325,wonderful_borg,99.79%,233.2MiB/1.907GiB,11.94%,7.35MB/107kB,15,0B/1.02MB,0,11:09:25
21dc29f810fd,distracted_tesla,87.02%,323.8MiB/1.907GiB,16.58%,7.36MB/138kB,16,0B/1.02MB,0,11:09:25
1de572c43e6c,mystifying_spence9,85.12%,399MiB/1.907GiB,20.43%,7.38MB/2.34MB,17,0B/1.02MB,0,11:09:25
